role_code;role_label;company_name_official;company_name_normalized;market_partner_id;source_file;source_line_no
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;GYSEV Zrt;gysevzrt;1900100301903;vens liste.csv;176
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Historische Eisenbahnfahrzeuge Lübeck e.V.;historischeeisenbahnfahrzeugeluebeckev;1900100301911;vens liste.csv;177
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;WESTbahn Management GmbH;westbahnmanagementgmbh;1900100301929;vens liste.csv;178
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Hector Rail GmbH;hectorrailgmbh;1900100301937;vens liste.csv;179
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;DB Fernverkehr AG;dbfernverkehrag;1900100301945;vens liste.csv;180
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;DB Schenker Rail Scandinavia A/S;dbschenkerrailscandinaviaas;1900100301953;vens liste.csv;181
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Hamburger Rail Service GmbH & Co. KG;hamburgerrailservicegmbhcokg;1900100301961;vens liste.csv;182
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;EP Cargo Deutschland GmbH;epcargodeutschlandgmbh;1900100301979;vens liste.csv;183
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Pro-Lok GmbH;prolokgmbh;1900100301987;vens liste.csv;184
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;NS Reizigers B.V.;nsreizigersbv;1900100301995;vens liste.csv;185
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;MEG Mitteldeutsche Eisenbahn GmbH;megmitteldeutscheeisenbahngmbh;1900100302000;vens liste.csv;186
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Swiss Rail Traffic AG;swissrailtrafficag;1900100302018;vens liste.csv;187
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;WRS Widmer Rail Service AG;wrswidmerrailserviceag;1900100302026;vens liste.csv;188
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;BELog Baustoffe- Entsorgung- Logistik GmbH & Co. KG;belogbaustoffeentsorgunglogistikgmbhcokg;1900100302034;vens liste.csv;189
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;LEO Express GmbH;leoexpressgmbh;1900100302042;vens liste.csv;190
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;UTL Umwelt und Transportlogistik GmbH;utlumweltundtransportlogistikgmbh;1900100302050;vens liste.csv;191
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Salzland Rail Service GmbH;salzlandrailservicegmbh;1900100302068;vens liste.csv;192
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;3-Seenbahn gGmbH;3seenbahnggmbh;1900100302109;vens liste.csv;193
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;BM Bahndienste GmbH;bmbahndienstegmbh;1900100302125;vens liste.csv;194
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;BBL Logistik GmbH;bbllogistikgmbh;1900100302133;vens liste.csv;195
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Fahrzeugwerke Karsdorf GmbH & Co. KG;fahrzeugwerkekarsdorfgmbhcokg;1900100302141;vens liste.csv;196
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;RBH Logistics GmbH;rbhlogisticsgmbh;1900100302167;vens liste.csv;197
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Train4Train GmbH;train4traingmbh;1900100302175;vens liste.csv;198
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Siemens Mobility GmbH;siemensmobilitygmbh;1900100302183;vens liste.csv;199
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;ERC.D GmbH;ercdgmbh;1900100302191;vens liste.csv;200
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Arverio Baden-Württemberg GmbH;arveriobadenwuerttemberggmbh;1900100302208;vens liste.csv;201
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Zug-Pilot GmbH;zugpilotgmbh;1900100302216;vens liste.csv;202
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;AKE-Eisenbahntouristik – Jörg Petry e.K.;akeeisenbahntouristikjoergpetryek;1900100302224;vens liste.csv;203
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;STARKENBERGER Güterlogistik GmbH;starkenbergergueterlogistikgmbh;1900100302232;vens liste.csv;204
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;TrainLog GmbH;trainloggmbh;1900100302240;vens liste.csv;205
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Lausitz Energie Bergbau AG;lausitzenergiebergbauag;1900100302258;vens liste.csv;206
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Rennsteigbahn GmbH & Co. KG;rennsteigbahngmbhcokg;1900100302266;vens liste.csv;207
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;smart rail GmbH;smartrailgmbh;1900100302274;vens liste.csv;208
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;vlexx GmbH;vlexxgmbh;1900100302282;vens liste.csv;209
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Elektrische Zugförderung Württemberg gGmbH;elektrischezugfoerderungwuerttembergggmbh;1900100302290;vens liste.csv;210
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Hupac SA;hupacsa;1900100302307;vens liste.csv;211
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Transdev Regio Ost GmbH;transdevregioostgmbh;1900100302315;vens liste.csv;212
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;HELROM GmbH;helromgmbh;1900100302323;vens liste.csv;213
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;SLG Spitzke Logistik GmbH;slgspitzkelogistikgmbh;1900100302331;vens liste.csv;214
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;dispo-Tf Rail GmbH;dispotfrailgmbh;1900100302349;vens liste.csv;215
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Railexperts B.V.;railexpertsbv;1900100302357;vens liste.csv;216
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Stadler Rail Service Deutschland GmbH;stadlerrailservicedeutschlandgmbh;1900100302365;vens liste.csv;217
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Heavy Haul Power International GmbH;heavyhaulpowerinternationalgmbh;1900100302373;vens liste.csv;218
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;railCare AG;railcareag;1900100302381;vens liste.csv;219
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Netzwerkbahn Sachsen GmbH;netzwerkbahnsachsengmbh;1900100302399;vens liste.csv;220
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Württembergische Eisenbahn-Gesellschaft mbH;wuerttembergischeeisenbahngesellschaftmbh;1900100302406;vens liste.csv;221
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;GfF Gesellschaft für Fahrzeugtechnik mbH;gffgesellschaftfuerfahrzeugtechnikmbh;1900100302414;vens liste.csv;222
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Leipziger Dampf KulTour Alexander Schröter;leipzigerdampfkultouralexanderschroeter;1900100302422;vens liste.csv;223
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;RCM Rail Care and Management GmbH;rcmrailcareandmanagementgmbh;1900100302430;vens liste.csv;224
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;RegioJet a.s.;regiojetas;1900100302448;vens liste.csv;225
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;LTE Germany GmbH;ltegermanygmbh;1900100302456;vens liste.csv;226
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Centralbahn GmbH;centralbahngmbh;1900100302464;vens liste.csv;227
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Rolling Stock Lease s.r.o.;rollingstockleasesro;1900100302472;vens liste.csv;228
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;KERAM Beteiligungsgesellschaft mbh;kerambeteiligungsgesellschaftmbh;1900100302480;vens liste.csv;229
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Flex Bahndienstleistungen GmbH;flexbahndienstleistungengmbh;1900100302498;vens liste.csv;230
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;DB InfraGO AG;dbinfragoag;1900100302505;vens liste.csv;231
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Eisenbahnfreunde Treysa e.V.;eisenbahnfreundetreysaev;1900100302513;vens liste.csv;232
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;ESL GmbH;eslgmbh;1900100302521;vens liste.csv;233
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;DB Systemtechnik GmbH;dbsystemtechnikgmbh;1900100302539;vens liste.csv;234
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Martin Schlünß Eisenbahnlogistik;martinschluensseisenbahnlogistik;1900100302547;vens liste.csv;235
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Deutsche Bahn Stiftung gGmbH;deutschebahnstiftungggmbh;1900100302555;vens liste.csv;236
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Lion Rail GmbH;lionrailgmbh;1900100302563;vens liste.csv;237
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;RTB Cargo Netherlands B.V.;rtbcargonetherlandsbv;1900100302571;vens liste.csv;238
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Railtrans International a.s.;railtransinternationalas;1900100302589;vens liste.csv;239
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;twentyone GmbH;twentyonegmbh;1900100302597;vens liste.csv;240
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Diepholzer Kreisbahn EVU GmbH;diepholzerkreisbahnevugmbh;1900100302604;vens liste.csv;241
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;NBS Niederlausitzer Bahnservice GmbH;nbsniederlausitzerbahnservicegmbh;1900100302612;vens liste.csv;242
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;DB Fahrwegdienste GmbH;dbfahrwegdienstegmbh;1900100302620;vens liste.csv;243
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;PKP CARGO INTERNATIONAL a.s.;pkpcargointernationalas;1900100302638;vens liste.csv;244
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Rail Force One Germany GmbH;railforceonegermanygmbh;1900100302646;vens liste.csv;245
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;DB Fahrzeuginstandhaltung GmbH;dbfahrzeuginstandhaltunggmbh;1900100302654;vens liste.csv;246
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Hexafret SAS;hexafretsas;1900100302662;vens liste.csv;247
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Eurasian Railway Carrier SP. z.o.o.;eurasianrailwaycarrierspzoo;1900100302670;vens liste.csv;248
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Railsystems RP GmbH;railsystemsrpgmbh;1900100302688;vens liste.csv;249
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;InRail S.p.A;inrailspa;1900100302696;vens liste.csv;250
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Regio Infra Service Sachsen GmbH;regioinfraservicesachsengmbh;1900100302703;vens liste.csv;251
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;WRS Deutschland GmbH;wrsdeutschlandgmbh;1900100302711;vens liste.csv;252
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Gesellschaft der Förderer der Museumseisenbahn Hamm e. V.;gesellschaftderfoerdererdermuseumseisenbahnhammev;1900100302729;vens liste.csv;253
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;International Rolling Stock Investment AG;internationalrollingstockinvestmentag;1900100302737;vens liste.csv;254
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;THI Factory;thifactory;1900100302745;vens liste.csv;255
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Förderverein BW Arnstadt/historisch e.V.;foerdervereinbwarnstadthistorischev;1900100302753;vens liste.csv;256
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Slovenská plavba a prístavy a.s.;slovenskaplavbaapristavyas;1900100302761;vens liste.csv;257
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;BUDAMAR WEST GmbH;budamarwestgmbh;1900100302779;vens liste.csv;258
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Bodensee-Oberschwaben-Bahn GmbH & Co. KG;bodenseeoberschwabenbahngmbhcokg;1900100302787;vens liste.csv;259
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;CARGOUNIT Sp. z o.o.;cargounitspzoo;1900100302795;vens liste.csv;260
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Transdev Hannover GmbH;transdevhannovergmbh;1900100302802;vens liste.csv;261
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Lok-Partner Betriebsgesellschaft mbH & Co. KG;lokpartnerbetriebsgesellschaftmbhcokg;1900100302810;vens liste.csv;262
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;LoConnect GmbH;loconnectgmbh;1900100302828;vens liste.csv;263
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;FOXrail Zrt.;foxrailzrt;1900100302836;vens liste.csv;264
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;FlixTrain GmbH;flixtraingmbh;1900100302844;vens liste.csv;265
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;FRACHTbahn Traktion GmbH;frachtbahntraktiongmbh;1900100302852;vens liste.csv;266
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Stadler Rail Valencia S.A.U.;stadlerrailvalenciasau;1900100302860;vens liste.csv;267
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Verein Depot und Schienenfahrzeuge Koblenz;vereindepotundschienenfahrzeugekoblenz;1900100302878;vens liste.csv;268
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Rund ums Gleis GmbH;rundumsgleisgmbh;1900100302886;vens liste.csv;269
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Dampflok-Depot Full;dampflokdepotfull;1900100302894;vens liste.csv;270
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Rail2U B.V.;rail2ubv;1900100302901;vens liste.csv;271
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Hafen Krefeld GmbH & Co. KG;hafenkrefeldgmbhcokg;1900100302919;vens liste.csv;272
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;SKL Schienen Komplex Logistik Magdeburg GmbH & Co. KG;sklschienenkomplexlogistikmagdeburggmbhcokg;1900100302927;vens liste.csv;273
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Interessengemeinschaft Bw Dresden Altstadt e.V.;interessengemeinschaftbwdresdenaltstadtev;1900100302935;vens liste.csv;274
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Stern & Hafferl Verkehrsgesellschaft m.b.H.;sternhafferlverkehrsgesellschaftmbh;1900100302943;vens liste.csv;275
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;DB RegioNetz Verkehrs GmbH;dbregionetzverkehrsgmbh;1900100302951;vens liste.csv;276
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;DB ZugBus Regionalverkehr Alb-Bodensee GmbH;dbzugbusregionalverkehralbbodenseegmbh;1900100302969;vens liste.csv;277
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;S-Bahn Hamburg GmbH;sbahnhamburggmbh;1900100302977;vens liste.csv;278
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Arverio Bayern GmbH;arveriobayerngmbh;1900100302985;vens liste.csv;279
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Nordic Rail Service GmbH;nordicrailservicegmbh;1900100302993;vens liste.csv;280
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Saar Mosel Rail GmbH;saarmoselrailgmbh;1900100303008;vens liste.csv;281
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Weser Ems Eisenbahn GmbH;weseremseisenbahngmbh;1900100303016;vens liste.csv;282
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Eifelbahn Verkehrsgesellschaft mbH;eifelbahnverkehrsgesellschaftmbh;1900100303024;vens liste.csv;283
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;NEB Betriebsgesellschaft mbH;nebbetriebsgesellschaftmbh;1900100303032;vens liste.csv;284
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Lokomotion Austria GmbH;lokomotionaustriagmbh;1900100303040;vens liste.csv;285
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;NeSA Eisenbahn-Betriebsgesellschaft Neckar-Schwarzwald-Alb mbH;nesaeisenbahnbetriebsgesellschaftneckarschwarzwaldalbmbh;1900100303058;vens liste.csv;286
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;LTE Schweiz GmbH;lteschweizgmbh;1900100303066;vens liste.csv;287
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Rail Bavaria Logistik GmbH;railbavarialogistikgmbh;1900100303074;vens liste.csv;288
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;WECO Rail GmbH;wecorailgmbh;1900100303082;vens liste.csv;289
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Anhaltinisch-Brandenburgische Eisenbahngesellschaft mbH;anhaltinischbrandenburgischeeisenbahngesellschaftmbh;1900100303090;vens liste.csv;290
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;VIAS Rail GmbH;viasrailgmbh;1900100303107;vens liste.csv;291
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;smart rail traction GmbH;smartrailtractiongmbh;1900100303115;vens liste.csv;292
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;HBC Hanseatisches Bahn Contor GmbH;hbchanseatischesbahncontorgmbh;1900100303123;vens liste.csv;293
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;CD Cargo a.s.;cdcargoas;1900100303131;vens liste.csv;294
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Tenforty2-Rail GmbH;tenforty2railgmbh;1900100303149;vens liste.csv;295
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;IG Traditionslok 58 3047 e.V.;igtraditionslok583047ev;1900100303157;vens liste.csv;296
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;RBP - Rheinische Bahnpersonal- und Verkehrsgesellschaft mbH;rbprheinischebahnpersonalundverkehrsgesellschaftmbh;1900100303165;vens liste.csv;297
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;DB Bahnbau Gruppe GmbH;dbbahnbaugruppegmbh;1900100303173;vens liste.csv;298
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;RSE Rhein-Sieg-Eisenbahn GmbH;rserheinsiegeisenbahngmbh;1900100303181;vens liste.csv;299
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Medway Italia S.R.L.;medwayitaliasrl;1900100303199;vens liste.csv;300
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;SPL EisenbahnVerkehr GmbH;spleisenbahnverkehrgmbh;1900100303206;vens liste.csv;301
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Eiffage Infra-Rail GmbH;eiffageinfrarailgmbh;1900100303214;vens liste.csv;302
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;UTL Umwelt- und Transportlogistik AG;utlumweltundtransportlogistikag;1900100303222;vens liste.csv;303
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;nordbahn Verkehrsgesellschaft Ost-West mbH;nordbahnverkehrsgesellschaftostwestmbh;1900100303230;vens liste.csv;304
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;nordbahn Verkehrsgesellschaft Nord mbH;nordbahnverkehrsgesellschaftnordmbh;1900100303248;vens liste.csv;305
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;erixx-Holstein GmbH;erixxholsteingmbh;1900100303256;vens liste.csv;306
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Holsteinische Eisenbahngesellschaft für historischen Verkehr gGmbH;holsteinischeeisenbahngesellschaftfuerhistorischenverkehrggmbh;1900100303264;vens liste.csv;307
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;CONSTRUCCIONES Y AUXILIAR DE FERROCARRILES, S.A.;construccionesyauxiliardeferrocarrilessa;1900100303272;vens liste.csv;308
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;BUG Vermietungsgesellschaft mbH;bugvermietungsgesellschaftmbh;1900100303280;vens liste.csv;309
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Rail&Sea Logistics GmbH;railsealogisticsgmbh;1900100303298;vens liste.csv;310
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Dortmunder Eisenbahn GmbH;dortmundereisenbahngmbh;1900100303305;vens liste.csv;311
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Stadler Deutschland GmbH;stadlerdeutschlandgmbh;1900100303313;vens liste.csv;312
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Retrack Czech s.r.o.;retrackczechsro;1900100303321;vens liste.csv;313
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Passauer Eisenbahnfreunde e.V.;passauereisenbahnfreundeev;1900100303339;vens liste.csv;314
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Train Charter Services B.V.;traincharterservicesbv;1900100303347;vens liste.csv;315
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;duisport rail GmbH;duisportrailgmbh;1900100303355;vens liste.csv;316
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;LWC Lappwaldbahn Cargo GmbH;lwclappwaldbahncargogmbh;1900100303363;vens liste.csv;317
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;LOKORAIL, a.s.;lokorailas;1900100303371;vens liste.csv;318
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;MZ Eisenbahndienstleistungen GmbH;mzeisenbahndienstleistungengmbh;1900100303389;vens liste.csv;319
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;RTB CARGO GmbH;rtbcargogmbh;1900100303397;vens liste.csv;320
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Raaberbahn Cargo GmbH;raaberbahncargogmbh;1900100303404;vens liste.csv;321
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;DSB Dänische Staatsbahn;dsbdaenischestaatsbahn;1900100303412;vens liste.csv;322
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;DPB Rail Infra Service GmbH;dpbrailinfraservicegmbh;1900100303420;vens liste.csv;323
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Rhomberg Sersa Rail GmbH;rhombergsersarailgmbh;1900100303438;vens liste.csv;324
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;EH Güterverkehr GmbH;ehgueterverkehrgmbh;1900100303446;vens liste.csv;325
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;ORLEN Unipetrol Doprava s.r.o.;orlenunipetroldopravasro;1900100303454;vens liste.csv;326
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;LEONHARD WEISS GmbH & Co. KG;leonhardweissgmbhcokg;1900100303462;vens liste.csv;327
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;KonRail GmbH;konrailgmbh;1900100303470;vens liste.csv;328
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;InterTourex GmbH;intertourexgmbh;1900100303488;vens liste.csv;329
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;European Loc Pool AG;europeanlocpoolag;1900100303496;vens liste.csv;330
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Medway Belgium NV;medwaybelgiumnv;1900100303503;vens liste.csv;331
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Ceské dráhy, a.s.;ceskedrahyas;1900100303511;vens liste.csv;332
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Vossloh Rolling Stock GmbH;vosslohrollingstockgmbh;1900100303529;vens liste.csv;333
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Hansebahn Bremen GmbH;hansebahnbremengmbh;1900100303537;vens liste.csv;334
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Bahnbetrieb Gera GmbH;bahnbetriebgeragmbh;1900100303545;vens liste.csv;335
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;STRABAG Rail Fahrleitungen GmbH;strabagrailfahrleitungengmbh;1900100303553;vens liste.csv;336
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Wagenmeister + Logistik Dienstleistungs Nord GmbH;wagenmeisterlogistikdienstleistungsnordgmbh;1900100303561;vens liste.csv;337
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;PCC Intermodal GmbH;pccintermodalgmbh;1900100303579;vens liste.csv;338
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;SGL - Schienen Güter Logistik GmbH;sglschienengueterlogistikgmbh;1900100303587;vens liste.csv;339
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Bahn PT GmbH;bahnptgmbh;1900100303595;vens liste.csv;340
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Lokdienste Braun GmbH;lokdienstebraungmbh;1900100303602;vens liste.csv;341
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Bahnbetriebswerk Glauchau GmbH;bahnbetriebswerkglauchaugmbh;1900100303610;vens liste.csv;342
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Museumsbahn e.V.;museumsbahnev;1900100303628;vens liste.csv;343
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;KGT Gleis- und Tiefbau GmbH;kgtgleisundtiefbaugmbh;1900100303636;vens liste.csv;344
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;zl-traktion GmbH;zltraktiongmbh;1900100303644;vens liste.csv;345
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Rail Cargo Logistics - Germany GmbH;railcargologisticsgermanygmbh;1900100303652;vens liste.csv;346
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Altmark-Rail GmbH;altmarkrailgmbh;1900100303660;vens liste.csv;347
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Rail&Sea Traction GmbH;railseatractiongmbh;1900100303678;vens liste.csv;348
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;MDrivers B.V.;mdriversbv;1900100303686;vens liste.csv;349
