source_url;source_document_date;source_sha256;role_code;official_company_name;market_partner_id;active_flag;imported_at_utc
https://www.dbenergie.de/resource/blob/4570920/ce260c87155d7495c47acd35cd0dae29/Datei-Marktpartner-IDs-PDF-data.pdf;2026-04-30;48f967cb9789858edd8bacf643dd4f355abbbcfa481baa7e45bbeef12d4cab55;SERVICE_PROVIDER;Alstom Transport Deutschland GmbH;1900100300591;Y;20260612T143418Z
https://www.dbenergie.de/resource/blob/4570920/ce260c87155d7495c47acd35cd0dae29/Datei-Marktpartner-IDs-PDF-data.pdf;2026-04-30;48f967cb9789858edd8bacf643dd4f355abbbcfa481baa7e45bbeef12d4cab55;SERVICE_PROVIDER;National Express Rail GmbH;1900100300608;Y;20260612T143418Z
https://www.dbenergie.de/resource/blob/4570920/ce260c87155d7495c47acd35cd0dae29/Datei-Marktpartner-IDs-PDF-data.pdf;2026-04-30;48f967cb9789858edd8bacf643dd4f355abbbcfa481baa7e45bbeef12d4cab55;SERVICE_PROVIDER;HLB Hessenbahn GmbH;1900100300616;Y;20260612T143418Z
https://www.dbenergie.de/resource/blob/4570920/ce260c87155d7495c47acd35cd0dae29/Datei-Marktpartner-IDs-PDF-data.pdf;2026-04-30;48f967cb9789858edd8bacf643dd4f355abbbcfa481baa7e45bbeef12d4cab55;SERVICE_PROVIDER;EVB Elbe-Weser GmbH;1900100300632;Y;20260612T143418Z
https://www.dbenergie.de/resource/blob/4570920/ce260c87155d7495c47acd35cd0dae29/Datei-Marktpartner-IDs-PDF-data.pdf;2026-04-30;48f967cb9789858edd8bacf643dd4f355abbbcfa481baa7e45bbeef12d4cab55;SERVICE_PROVIDER;Regionalbahn Kassel GmbH;1900100300640;Y;20260612T143418Z
https://www.dbenergie.de/resource/blob/4570920/ce260c87155d7495c47acd35cd0dae29/Datei-Marktpartner-IDs-PDF-data.pdf;2026-04-30;48f967cb9789858edd8bacf643dd4f355abbbcfa481baa7e45bbeef12d4cab55;SERVICE_PROVIDER;RegioTram Gesellschaft mbH;1900100300658;Y;20260612T143418Z
https://www.dbenergie.de/resource/blob/4570920/ce260c87155d7495c47acd35cd0dae29/Datei-Marktpartner-IDs-PDF-data.pdf;2026-04-30;48f967cb9789858edd8bacf643dd4f355abbbcfa481baa7e45bbeef12d4cab55;SERVICE_PROVIDER;TX Logistik AG;1900100300666;Y;20260612T143418Z
https://www.dbenergie.de/resource/blob/4570920/ce260c87155d7495c47acd35cd0dae29/Datei-Marktpartner-IDs-PDF-data.pdf;2026-04-30;48f967cb9789858edd8bacf643dd4f355abbbcfa481baa7e45bbeef12d4cab55;SERVICE_PROVIDER;IGE GmbH & Co. KG;1900100300674;Y;20260612T143418Z
https://www.dbenergie.de/resource/blob/4570920/ce260c87155d7495c47acd35cd0dae29/Datei-Marktpartner-IDs-PDF-data.pdf;2026-04-30;48f967cb9789858edd8bacf643dd4f355abbbcfa481baa7e45bbeef12d4cab55;SERVICE_PROVIDER;Emons Bahntransporte GmbH;1900100300690;Y;20260612T143418Z
https://www.dbenergie.de/resource/blob/4570920/ce260c87155d7495c47acd35cd0dae29/Datei-Marktpartner-IDs-PDF-data.pdf;2026-04-30;48f967cb9789858edd8bacf643dd4f355abbbcfa481baa7e45bbeef12d4cab55;SERVICE_PROVIDER;Saarbahn GmbH;1900100300707;Y;20260612T143418Z
