role_code;source_value_normalized;source_value;official_company_name;market_partner_id;match_method;match_score
ANU_VENS;bayerischeoberlandbahngmbh;Bayerische Oberlandbahn GmbH;Bayerische Oberlandbahn GmbH;1900100300301;AUTO_EXACT;100.0
ANU_VENS;captraindeutschlandgmbh;Captrain Deutschland GmbH;Captrain Deutschland GmbH;1900100300434;AUTO_EXACT;100.0
ANU_VENS;nationalexpressrailgmbh;National Express Rail GmbH;National Express Rail GmbH;1900100300608;AUTO_EXACT;100.0
ANU_VENS;deltarailgmbh;DeltaRail GmbH;DeltaRail GmbH;1900100301226;AUTO_EXACT;100.0
ANU_VENS;kombiraileuropebv;KombiRail Europe B.V.;KombiRail Europe B.V.;1900100301284;AUTO_EXACT;100.0
ANU_VENS;cargologistikrailservicegmbh;Cargo Logistik Rail Service GmbH;Cargo Logistik Rail Service GmbH;1900100301440;AUTO_EXACT;100.0
ANU_VENS;wedlerfranzlogistikgmbhcokg;Wedler Franz Logistik GmbH & Co.KG;Wedler Franz Logistik GmbH & Co. KG;1900100301755;AUTO_EXACT;100.0
ANU_VENS;hectorrailgmbh;Hector Rail Gmbh;Hector Rail GmbH;1900100301937;AUTO_EXACT;100.0
ANU_VENS;dbfahrwegdienstegmbh;DB Fahrwegdienste GmbH;DB Fahrwegdienste GmbH;1900100302620;AUTO_EXACT;100.0
ANU_VENS;bodenseeoberschwabenbahngmbhcokg;Bodensee-Oberschwaben-Bahn GmbH & Co. KG;Bodensee-Oberschwaben-Bahn GmbH & Co. KG;1900100302787;AUTO_EXACT;100.0
ANU_VENS;ltechlteschweizgmbh;LTE CH - LTE Schweiz GmbH;LTE Schweiz GmbH;1900100303066;AUTO_COSMETIC;100.0
ANU_VENS;rbprheinischebahnpersonalundverkehrsgesellschaftmbh;RBP Rheinische Bahnpersonal- und Verkehrsgesellschaft mbH;RBP - Rheinische Bahnpersonal- und Verkehrsgesellschaft mbH;1900100303165;AUTO_EXACT;100.0
ANU_VENS;spleisenbahnverkehrgmbh;SPL EisenbahnVerkehr GmbH;SPL EisenbahnVerkehr GmbH;1900100303206;AUTO_EXACT;100.0
ANU_VENS;retrackczechsro;Retrack Czech s.r.o;Retrack Czech s.r.o.;1900100303321;AUTO_EXACT;100.0
ANE_TENS;nordwestbahngmbh;NordWestBahn GmbH;NordWestBahn GmbH;1900100400242;AUTO_EXACT;100.0
ANE_TENS;srirailinvestgmbh;SRI Rail Invest GmbH;SRI Rail Invest GmbH;1900100400482;AUTO_EXACT;100.0
ANE_TENS;rtsrailtransportservicegmbh;RTS Rail Transport Service GmbH;RTS Rail Transport Service GmbH;1900100400911;AUTO_EXACT;100.0
ANE_TENS;rhenusrailstingbertgmbh;Rhenus Rail St. Ingbert GmbH;Rhenus Rail St. Ingbert GmbH;1900100400995;AUTO_EXACT;100.0
ANE_TENS;uefeisenbahnverkehrsgesellschaftmbh;UEF Eisenbahn-Verkehrsgesellschaft mbH;UEF Eisenbahn-Verkehrsgesellschaft mbH;1900100401018;AUTO_EXACT;100.0
ANE_TENS;saarrailgmbh;Saar Rail GmbH;Saar Rail GmbH;1900100401175;AUTO_EXACT;100.0
ANE_TENS;nordlandrailgmbh;Nordlandrail GmbH;Nordlandrail GmbH;1900100401208;AUTO_EXACT;100.0
ANE_TENS;blgrailtecgmbh;BLG RailTec GmbH;BLG RailTec GmbH;1900100401604;AUTO_EXACT;100.0
ANE_TENS;srailgmbh;S-Rail GmbH;S-Rail GmbH;1900100401662;AUTO_EXACT;100.0
ANE_TENS;pkpintercitysa;PKP Intercity S.A.;PKP Intercity S.A.;1900100401703;AUTO_EXACT;100.0
ANE_TENS;helromgmbh;Helrom GmbH;HELROM GmbH;1900100402321;AUTO_EXACT;100.0
ANE_TENS;regiojetas;Regiojet a.s.;RegioJet a.s.;1900100402446;AUTO_EXACT;100.0
ANE_TENS;railsystemsrpgmbh;Railsystems RP GmbH;Railsystems RP GmbH;1900100402686;AUTO_EXACT;100.0
ANE_TENS;foxrailzrt;FOXrail Zrt.;FOXrail Zrt.;1900100402834;AUTO_EXACT;100.0
ANE_TENS;hbchanseatischesbahncontorgmbh;HBC Hanseatisches Bahn Contor GmbH;HBC Hanseatisches Bahn Contor GmbH;1900100403121;AUTO_EXACT;100.0
ANE_TENS;construccinesyauxiliardeferrocarrilessa;Construcciónes y Auxiliar de Ferrocarriles, S.A.;CONSTRUCCIONES Y AUXILIAR DE FERROCARRILES, S.A.;1900100403270;AUTO_EXACT;100.0
ANE_TENS;citybahnchemnitzgmbh;City-Bahn Chemnitz GmbH;City-Bahn Chemnitz GmbH;1900100404054;AUTO_EXACT;100.0
ANU_VENS;rail4captraingmbh;Rail4Captrain GmbH;Rail4Captrain GmbH;1900100300070;AUTO_EXACT;100.0
ANU_VENS;ellgermanygmbh;ELL Germany GmbH;ELL Germany GmbH;1900100300202;AUTO_EXACT;100.0
ANU_VENS;raildoxgmbhcokg;Raildox GmbH & Co. KG;Raildox GmbH & Co.KG;1900100301044;AUTO_EXACT;100.0
ANU_VENS;bbpersonenverkehrag;ÖBB Personenverkehr AG;ÖBB-Personenverkehr AG;1900100301408;AUTO_EXACT;100.0
ANU_VENS;infraleunagmbh;InfraLeuna GmbH;InfraLeuna GmbH;1900100301416;AUTO_EXACT;100.0
ANU_VENS;alstomtransportationgermanygmbh;Alstom Transportation Germany GmbH;ALSTOM Transportation Germany GmbH;1900100301581;AUTO_EXACT;100.0
ANU_VENS;steiermarkbahntransportundlogistikgmbh;STEIERMARKBAHN Transport und Logistik GmbH;Steiermarkbahn Transport & Logistik GmbH;1900100301672;AUTO_EXACT;100.0
ANU_VENS;lokpartnergmbhcokg;Lok-Partner GmbH & Co.KG;Lok-Partner GmbH & Co. KG;1900100301888;AUTO_EXACT;100.0
ANU_VENS;lausitzenergiebergbauag;Lausitz Energie Bergbau AG;Lausitz Energie Bergbau AG;1900100302258;AUTO_EXACT;100.0
ANU_VENS;dbsystemtechnikgmbh;DB Systemtechnik GmbH;DB Systemtechnik GmbH;1900100302539;AUTO_EXACT;100.0
ANU_VENS;rail2ubv;Rail2U B.V.;Rail2U B.V.;1900100302901;AUTO_EXACT;100.0
ANU_VENS;nordicrailservicegmbh;Nordic Rail Service GmbH;Nordic Rail Service GmbH;1900100302993;AUTO_EXACT;100.0
ANU_VENS;tenforty2railgmbh;Tenforty2 Rail GmbH;Tenforty2-Rail GmbH;1900100303149;AUTO_EXACT;100.0
ANU_VENS;leonhardweissgmbhcokg;Leonhard Weiss GmbH & Co. KG;LEONHARD WEISS GmbH & Co. KG;1900100303462;AUTO_EXACT;100.0
ANU_VENS;gtsrailspa;GTS Rail S.p.A.;GTS Rail S.p.A.;1900100303743;AUTO_EXACT;100.0
ANU_VENS;bentheimereisenbahnag;Bentheimer Eisenbahn AG;Bentheimer Eisenbahn AG;1900100304006;AUTO_EXACT;100.0
ANE_TENS;cflcargosa;CFL cargo S.A.;CFL Cargo S.A.;1900100400177;AUTO_EXACT;100.0
ANE_TENS;evbelbewesergmbh;EVB Elbe-Weser GmbH;EVB Elbe-Weser GmbH;1900100400630;AUTO_EXACT;100.0
ANE_TENS;georgverkehrsorganisationgmbh;Georg Verkehrsorganisation GmbH;Georg Verkehrsorganisation GmbH;1900100401232;AUTO_EXACT;100.0
ANE_TENS;triangulalogistikgmbh;TRIANGULA Logistik GmbH;TRIANGULA Logistik GmbH;1900100401761;AUTO_EXACT;100.0
ANE_TENS;netzwerkbahnsachsengmbh;Netzwerkbahn Sachsen GmbH;Netzwerkbahn Sachsen GmbH;1900100402397;AUTO_EXACT;100.0
ANE_TENS;gffgesellschaftfurfahrzeugtechnikmbh;GfF Gesellschaft fur Fahrzeugtechnik mbH;GfF Gesellschaft für Fahrzeugtechnik mbH;1900100402412;AUTO_EXACT;100.0
ANE_TENS;transdevhannovergmbh;Transdev Hannover GmbH;Transdev Hannover GmbH;1900100402800;AUTO_EXACT;100.0
ANE_TENS;lwclappwaldbahncargogmbh;LWC Lappwaldbahn Cargo GmbH;LWC Lappwaldbahn Cargo GmbH;1900100403361;AUTO_EXACT;100.0
ANE_TENS;raaberbahncargogmbh;Raaberbahn Cargo GmbH;Raaberbahn Cargo GmbH;1900100403402;AUTO_EXACT;100.0
ANE_TENS;europeanlocpoolag;European Loc Pool AG;European Loc Pool AG;1900100403494;AUTO_EXACT;100.0
ANE_TENS;strabagrailfahrleitungengmbh;STRABAG Rail Fahrleitungen GmbH;STRABAG Rail Fahrleitungen GmbH;1900100403551;AUTO_EXACT;100.0
ANU_VENS;verkehrsbetriebepeinesalzgittergmbh;Verkehrsbetriebe Peine-Salzgitter GmbH;Verkehrsbetriebe Peine-Salzgitter GmbH;1900100300418;AUTO_EXACT;100.0
ANU_VENS;sbbcargoag;SBB Cargo AG;SBB Cargo AG;1900100300442;AUTO_EXACT;100.0
ANU_VENS;hectorrailabschweden;Hector Rail AB (Schweden);Hector Rail AB;1900100300848;AUTO_COSMETIC;100.0
ANU_VENS;eccorailgmbh;Ecco-rail GmbH;ecco rail GmbH;1900100301086;AUTO_EXACT;100.0
ANU_VENS;bsaseisenbahnverkehrsgmbhcokg;BSAS Eisenbahnverkehrs GmbH & Co. KG;BSAS EisenbahnVerkehrs GmbH & Co. KG;1900100301862;AUTO_EXACT;100.0
ANU_VENS;hamburgerrailservicegmbhcokg;Hamburger Rail Service GmbH & Co.KG;Hamburger Rail Service GmbH & Co. KG;1900100301961;AUTO_EXACT;100.0
ANU_VENS;prolokgmbh;Pro-Lok GmbH;Pro-Lok GmbH;1900100301987;AUTO_EXACT;100.0
ANU_VENS;utlumweltundtransportlogistikgmbh;UTL Umwelt- und Transportlogistik GmbH;UTL Umwelt und Transportlogistik GmbH;1900100302050;AUTO_EXACT;100.0
ANU_VENS;rbhlogisticsgmbh;RBH Logistics GmbH;RBH Logistics GmbH;1900100302167;AUTO_EXACT;100.0
ANU_VENS;frachtbahntraktiongmbh;FRACHTbahn Traktion GmbH;FRACHTbahn Traktion GmbH;1900100302852;AUTO_EXACT;100.0
ANU_VENS;rundumsgleisgmbh;Rund ums Gleis GmbH;Rund ums Gleis GmbH;1900100302886;AUTO_EXACT;100.0
ANU_VENS;dbregionetzverkehrsgmbh;DB RegioNetz Verkehrs GmbH;DB RegioNetz Verkehrs GmbH;1900100302951;AUTO_EXACT;100.0
ANU_VENS;nesaeisenbahnbetriebsgesellschaftneckarschwarzwaldalbmbh;NeSA Eisenbahn-Betriebsgesellschaft Neckar-Schwarzwald-Alb MbH;NeSA Eisenbahn-Betriebsgesellschaft Neckar-Schwarzwald-Alb mbH;1900100303058;AUTO_EXACT;100.0
ANU_VENS;rserheinsiegeisenbahngmbh;RSE Rhein-Sieg-Eisenbahn GmbH;RSE Rhein-Sieg-Eisenbahn GmbH;1900100303181;AUTO_EXACT;100.0
ANU_VENS;lokorailas;LOKORAIL, a.s.;LOKORAIL, a.s.;1900100303371;AUTO_EXACT;100.0
ANU_VENS;dpbrailinfraservicegmbh;DPB Rail Infra Service GmbH;DPB Rail Infra Service GmbH;1900100303420;AUTO_EXACT;100.0
ANE_TENS;cflcargodeutschlandgmbh;CFL Cargo Deutschland GmbH;CFL Cargo Deutschland GmbH;1900100400127;AUTO_EXACT;100.0
ANE_TENS;hsllogistikgmbh;HSL Logistik GmbH;HSL Logistik GmbH;1900100400325;AUTO_EXACT;100.0
ANE_TENS;tsscargoas;TSS Cargo a.s.;TSS Cargo a.s.;1900100400458;AUTO_EXACT;100.0
ANE_TENS;txlogistikag;TX Logistik AG;TX Logistik AG;1900100400664;AUTO_EXACT;100.0
ANE_TENS;alphatrainsluxembourgsrl;Alpha Trains Luxembourg S.à r.l.;Alpha Trains Luxembourg S.á.r.l.;1900100400747;AUTO_EXACT;100.0
ANE_TENS;retrackgermanygmbh;Retrack Germany Gmbh;Retrack Germany GmbH;1900100401563;AUTO_EXACT;100.0
ANE_TENS;ltedeltegermanygmbh;LTE DE - LTE Germany GmbH;LTE Germany GmbH;1900100402454;AUTO_EXACT;100.0
ANE_TENS;flexbahndienstleistungengmbh;Flex Bahndienstleistungen GmbH;Flex Bahndienstleistungen GmbH;1900100402496;AUTO_EXACT;100.0
ANE_TENS;dbinfragoag;DB InfraGO AG;DB InfraGO AG;1900100402503;AUTO_EXACT;100.0
ANE_TENS;viasrailgmbh;VIAS Rail GmbH;VIAS Rail GmbH;1900100403105;AUTO_EXACT;100.0
ANE_TENS;railseatractiongmbh;Rail & Sea Traction GmbH;Rail&Sea Traction GmbH;1900100403676;AUTO_EXACT;100.0
ANE_TENS;kswkreisbahnsiegenwittgensteingmbh;KSW Kreisbahn Siegen-Wittgenstein GmbH;KSW Kreisbahn Siegen-Wittgenstein GmbH;1900100404096;AUTO_EXACT;100.0
ANU_VENS;captraindeutschlandcargowestgmbh;Captrain Deutschland CargoWest GmbH;Captrain Deutschland CargoWest GmbH;1900100300103;AUTO_EXACT;100.0
ANU_VENS;transdevmitteldeutschlandgmbh;Transdev Mitteldeutschland GmbH;Transdev Mitteldeutschland GmbH;1900100300822;AUTO_EXACT;100.0
ANU_VENS;blpwiebelogistikgmbh;BLP Wiebe Logistik GmbH;BLP Wiebe Logistik GmbH;1900100301820;AUTO_EXACT;100.0
ANU_VENS;trainloggmbh;Trainlog GmbH;TrainLog GmbH;1900100302240;AUTO_EXACT;100.0
ANU_VENS;railcareag;railCare AG;railCare AG;1900100302381;AUTO_EXACT;100.0
ANU_VENS;railtransinternationalas;Railtrans International, a.s.;Railtrans International a.s.;1900100302589;AUTO_EXACT;100.0
ANU_VENS;rtbcargogmbh;RTB CARGO GmbH;RTB CARGO GmbH;1900100303397;AUTO_EXACT;100.0
ANU_VENS;hansebahnbremengmbh;Hansebahn Bremen GmbH;Hansebahn Bremen GmbH;1900100303537;AUTO_EXACT;100.0
ANU_VENS;schienengueterlogistikgmbh;Schienen Güter Logistik GmbH;SGL - Schienen Güter Logistik GmbH;1900100303587;AUTO_COSMETIC;100.0
ANE_TENS;itleisenbahngesellschaftmbh;ITL Eisenbahngesellschaft mbH;ITL-Eisenbahngesellschaft mbH;1900100400028;AUTO_EXACT;100.0
ANE_TENS;sbbcargodeutschlandgmbh;SBB Cargo Deutschland GmbH;SBB Cargo Deutschland GmbH;1900100400284;AUTO_EXACT;100.0
ANE_TENS;arcelormittaleisenhuettenstadttransportgmbh;ArcelorMittal Eisenhüttenstadt Transport GmbH;ArcelorMittal Eisenhüttenstadt Transport GmbH;1900100400383;AUTO_EXACT;100.0
ANE_TENS;legleipzigereisenbahnverkehrsgesellschaftmbh;LEG Leipziger Eisenbahnverkehrsgesellschaft mbH;LEG Leipziger Eisenbahnverkehrsgesellschaft mbH;1900100400581;AUTO_EXACT;100.0
ANE_TENS;eisenbahnlogistikvienenburg;Eisenbahnlogistik Vienenburg;ELV - Eisenbahnlogistik Vienenburg;1900100401068;AUTO_COSMETIC;100.0
ANE_TENS;esgeisenbahnservicegesellschaftmbh;ESG Eisenbahn Service Gesellschaft mbH;ESG Eisenbahn Service Gesellschaft mbH;1900100401331;AUTO_EXACT;100.0
ANE_TENS;lokotrainsro;LokoTrain s. r. o.;LokoTrain s.r.o.;1900100401612;AUTO_EXACT;100.0
ANE_TENS;gysevgyrsopronebenfurtivastzrt;GySEV (Győr-Sopron-Ebenfurti Vasút) Zrt.;GYSEV Zrt;1900100401901;AUTO_COSMETIC;100.0
ANE_TENS;salzlandrailservicegmbh;Salzland Rail Service GmbH;Salzland Rail Service GmbH;1900100402066;AUTO_EXACT;100.0
ANE_TENS;ercdgmbh;ERC.D GmbH;ERC.D GmbH;1900100402199;AUTO_EXACT;100.0
ANE_TENS;starkenbergergueterlogistikgmbh;Starkenberger Güterlogistik GmbH;STARKENBERGER Güterlogistik GmbH;1900100402230;AUTO_EXACT;100.0
ANE_TENS;stadlerrailvalenciasau;Stadler Rail Valencia S.A.U;Stadler Rail Valencia S.A.U.;1900100402868;AUTO_EXACT;100.0
ANE_TENS;sternhafferlverkehrsgesellschaftmbh;Stern & Hafferl Verkehrsgesellschaft m.b.H.;Stern & Hafferl Verkehrsgesellschaft m.b.H.;1900100402941;AUTO_EXACT;100.0
ANE_TENS;dortmundereisenbahngmbh;Dortmunder Eisenbahn GmbH;Dortmunder Eisenbahn GmbH;1900100403303;AUTO_EXACT;100.0
ANE_TENS;bahnptgmbh;Bahn PT GmbH;Bahn PT GmbH;1900100403593;AUTO_EXACT;100.0
ANU_VENS;dielaenderbahngmbhdlb;Die Länderbahn GmbH DLB;Die Länderbahn GmbH DLB;1900100300012;AUTO_EXACT;100.0
ANU_VENS;eurobahngmbhcokg;Eurobahn GmbH & Co. KG;eurobahn GmbH & Co. KG;1900100300088;AUTO_EXACT;100.0
ANU_VENS;metransraildeutschlandgmbh;METRANS Rail (Deutschland) GmbH;METRANS Rail (Deutschland) GmbH;1900100300187;AUTO_EXACT;100.0
ANU_VENS;railcargocarriergermanygmbh;Rail Cargo Carrier - Germany GmbH;Rail Cargo Carrier - Germany GmbH;1900100300278;AUTO_EXACT;100.0
ANU_VENS;abelliorailmitteldeutschlandgmbh;Abellio Rail Mitteldeutschland GmbH;Abellio Rail Mitteldeutschland GmbH;1900100300715;AUTO_EXACT;100.0
ANU_VENS;lokomotiongesellschaftfuerschienentraktionmbh;Lokomotion Gesellschaft für Schienentraktion mbH;LOKOMOTION Gesellschaft für Schienentraktion mbH;1900100300880;AUTO_EXACT;100.0
ANU_VENS;mindenerkreisbahnengmbh;Mindener Kreisbahnen GmbH;Mindener Kreisbahnen GmbH;1900100301002;AUTO_EXACT;100.0
ANU_VENS;loconlogistikconsultingag;Locon Logistik & Consulting AG;Locon Logistik & Consulting AG;1900100301151;AUTO_EXACT;100.0
ANU_VENS;nordlinergesellschaftfuereisenbahnverkehrmbh;Nordliner Gesellschaft für Eisenbahnverkehr mbH;Nordliner Gesellschaft für Eisenbahnverkehr mbH;1900100301804;AUTO_EXACT;100.0
ANU_VENS;siemensmobilitygmbh;Siemens Mobility GmbH;Siemens Mobility GmbH;1900100302183;AUTO_EXACT;100.0
ANU_VENS;smartrailgmbh;Smart Rail GmbH;smart rail GmbH;1900100302274;AUTO_EXACT;100.0
ANU_VENS;pkpcargointernationalas;PKP CARGO INTERNATIONAL a.s.;PKP CARGO INTERNATIONAL a.s.;1900100302638;AUTO_EXACT;100.0
ANU_VENS;budamarwestgmbh;Budamar West GmbH;BUDAMAR WEST GmbH;1900100302779;AUTO_EXACT;100.0
ANU_VENS;loconnectgmbh;LoConnect GmbH;LoConnect GmbH;1900100302828;AUTO_EXACT;100.0
ANU_VENS;nordbahnverkehrsgesellschaftostwestmbh;nordbahn Verkehrsgesellschaft Ost West mbH;nordbahn Verkehrsgesellschaft Ost-West mbH;1900100303230;AUTO_EXACT;100.0
ANU_VENS;nordbahnverkehrsgesellschaftnordmbh;nordbahn Verkehrsgesellschaft Nord mbH;nordbahn Verkehrsgesellschaft Nord mbH;1900100303248;AUTO_EXACT;100.0
ANE_TENS;rheincargogmbhcokg;RheinCargo GmbH & Co. KG;RheinCargo GmbH & Co. KG;1900100400119;AUTO_EXACT;100.0
ANE_TENS;albtalverkehrsgesellschaftmbh;Albtal-Verkehrs-Gesellschaft mbH;Albtal-Verkehrs-Gesellschaft mbH;1900100400193;AUTO_EXACT;100.0
ANE_TENS;nbenordbahneisenbahngesellschaftmbhcokg;NBE nordbahn Eisenbahngesellschaft mbH & Co. KG;NBE nordbahn Eisenbahngesellschaft mbH & Co. KG;1900100400333;AUTO_EXACT;100.0
ANE_TENS;dbfernverkehrag;DB Fernverkehr AG..;DB Fernverkehr AG;1900100401943;AUTO_EXACT;100.0
ANE_TENS;swissrailtrafficag;Swiss Rail Traffic AG;Swiss Rail Traffic AG;1900100402016;AUTO_EXACT;100.0
ANE_TENS;heavyhaulpowerinternationalgmbh;Heavy Haul Power International GmbH;Heavy Haul Power International GmbH;1900100402371;AUTO_EXACT;100.0
ANE_TENS;ltegermanygmbh;LTE Germany GmbH;LTE Germany GmbH;1900100402454;AUTO_EXACT;100.0
ANE_TENS;sbahnhamburggmbh;S-Bahn Hamburg GmbH;S-Bahn Hamburg GmbH;1900100402975;AUTO_EXACT;100.0
ANU_VENS;rheincargogmbhcokg;RheinCargo GmbH & Co. KG;RheinCargo GmbH & Co. KG;1900100300111;AUTO_EXACT;100.0
ANU_VENS;albtalverkehrsgesellschaftmbh;Albtal-Verkehrs-Gesellschaft mbH;Albtal-Verkehrs-Gesellschaft mbH;1900100300195;AUTO_EXACT;100.0
ANU_VENS;nbenordbahneisenbahngesellschaftmbhcokg;NBE nordbahn Eisenbahngesellschaft mbH & Co. KG;NBE nordbahn Eisenbahngesellschaft mbH & Co. KG;1900100300335;AUTO_EXACT;100.0
ANU_VENS;dbfernverkehrag;DB Fernverkehr AG..;DB Fernverkehr AG;1900100301945;AUTO_EXACT;100.0
ANU_VENS;swissrailtrafficag;Swiss Rail Traffic AG;Swiss Rail Traffic AG;1900100302018;AUTO_EXACT;100.0
ANU_VENS;heavyhaulpowerinternationalgmbh;Heavy Haul Power International GmbH;Heavy Haul Power International GmbH;1900100302373;AUTO_EXACT;100.0
ANU_VENS;ltegermanygmbh;LTE Germany GmbH;LTE Germany GmbH;1900100302456;AUTO_EXACT;100.0
ANU_VENS;sbahnhamburggmbh;S-Bahn Hamburg GmbH;S-Bahn Hamburg GmbH;1900100302977;AUTO_EXACT;100.0
ANE_TENS;dielaenderbahngmbhdlb;Die Länderbahn GmbH DLB;Die Länderbahn GmbH DLB;1900100400010;AUTO_EXACT;100.0
ANE_TENS;eurobahngmbhcokg;Eurobahn GmbH & Co. KG;eurobahn GmbH & Co. KG;1900100400086;AUTO_EXACT;100.0
ANE_TENS;metransraildeutschlandgmbh;METRANS Rail (Deutschland) GmbH;METRANS Rail (Deutschland) GmbH;1900100400185;AUTO_EXACT;100.0
ANE_TENS;railcargocarriergermanygmbh;Rail Cargo Carrier - Germany GmbH;Rail Cargo Carrier - Germany GmbH;1900100400276;AUTO_EXACT;100.0
ANE_TENS;abelliorailmitteldeutschlandgmbh;Abellio Rail Mitteldeutschland GmbH;Abellio Rail Mitteldeutschland GmbH;1900100400713;AUTO_EXACT;100.0
ANE_TENS;lokomotiongesellschaftfuerschienentraktionmbh;Lokomotion Gesellschaft für Schienentraktion mbH;LOKOMOTION Gesellschaft für Schienentraktion mbH;1900100400888;AUTO_EXACT;100.0
ANE_TENS;mindenerkreisbahnengmbh;Mindener Kreisbahnen GmbH;Mindener Kreisbahnen GmbH;1900100401000;AUTO_EXACT;100.0
ANE_TENS;loconlogistikconsultingag;Locon Logistik & Consulting AG;Locon Logistik & Consulting AG;1900100401159;AUTO_EXACT;100.0
ANE_TENS;nordlinergesellschaftfuereisenbahnverkehrmbh;Nordliner Gesellschaft für Eisenbahnverkehr mbH;Nordliner Gesellschaft für Eisenbahnverkehr mbH;1900100401802;AUTO_EXACT;100.0
ANE_TENS;siemensmobilitygmbh;Siemens Mobility GmbH;Siemens Mobility GmbH;1900100402181;AUTO_EXACT;100.0
ANE_TENS;smartrailgmbh;Smart Rail GmbH;smart rail GmbH;1900100402272;AUTO_EXACT;100.0
ANE_TENS;pkpcargointernationalas;PKP CARGO INTERNATIONAL a.s.;PKP CARGO INTERNATIONAL a.s.;1900100402636;AUTO_EXACT;100.0
ANE_TENS;budamarwestgmbh;Budamar West GmbH;BUDAMAR WEST GmbH;1900100402777;AUTO_EXACT;100.0
ANE_TENS;loconnectgmbh;LoConnect GmbH;LoConnect GmbH;1900100402826;AUTO_EXACT;100.0
ANE_TENS;nordbahnverkehrsgesellschaftostwestmbh;nordbahn Verkehrsgesellschaft Ost West mbH;nordbahn Verkehrsgesellschaft Ost-West mbH;1900100403238;AUTO_EXACT;100.0
ANE_TENS;nordbahnverkehrsgesellschaftnordmbh;nordbahn Verkehrsgesellschaft Nord mbH;nordbahn Verkehrsgesellschaft Nord mbH;1900100403246;AUTO_EXACT;100.0
DIENSTLEISTER;uklitlogistikgmbh;UKL iT & Logistik GmbH;UKL iT & Logistik GmbH;1900100390013;AUTO_EXACT;100.0
ANU_VENS;cantusverkehrsgesellschaftmbh;Cantus Verkehrsgesellschaft mbH;cantus Verkehrsgesellschaft mbH;1900100300038;AUTO_EXACT;100.0
ANU_VENS;beaconrailcapitaleuropegmbh;Beacon Rail Capital Europe GmbH;Beacon Rail Capital Europe GmbH;1900100300054;AUTO_EXACT;100.0
ANU_VENS;westfaelischelandeseisenbahngmbh;Westfälische Landes-Eisenbahn GmbH;Westfälische Landes-Eisenbahn GmbH;1900100300161;AUTO_EXACT;100.0
ANU_VENS;saarbahngmbh;Saarbahn GmbH;Saarbahn GmbH;1900100300707;AUTO_EXACT;100.0
ANU_VENS;eisenbahngesellschaftpotsdammbh;Eisenbahngesellschaft Potsdam mbH;Eisenbahngesellschaft Potsdam mbH;1900100301078;AUTO_EXACT;100.0
ANU_VENS;integroverkehrgmbh;IntEgro Verkehr GmbH;IntEgro Verkehr GmbH;1900100301242;AUTO_EXACT;100.0
ANU_VENS;meveisenbahnverkehrsgesellschaftmbh;MEV Eisenbahn-Verkehrsgesellschaft mbH;MEV Eisenbahn-Verkehrsgesellschaft mbH;1900100301458;AUTO_EXACT;100.0
ANU_VENS;eisenbahnbauundbetriebsgesellschaftpressnitztalbahnmbh;Eisenbahn-Bau- und Betriebsgesellschaft Pressnitztalbahn mbH;Eisenbahn-Bau- und Betriebsgesellschaft Pressnitztalbahn mbH;1900100301490;AUTO_EXACT;100.0
ANU_VENS;freightlinerdegmbh;Freightliner DE GmbH;Freightliner DE GmbH;1900100301599;AUTO_EXACT;100.0
ANU_VENS;hafenkrefeldgmbhcokg;Hafen Krefeld GmbH & Co. KG;Hafen Krefeld GmbH & Co. KG;1900100302919;AUTO_EXACT;100.0
ANU_VENS;smartrailtractiongmbh;Smart Rail Traction GmbH;smart rail traction GmbH;1900100303115;AUTO_EXACT;100.0
ANU_VENS;bugvermietungsgesellschaftmbh;BUG Vermietungsgesellschaft mbH;BUG Vermietungsgesellschaft mbH;1900100303280;AUTO_EXACT;100.0
ANU_VENS;duisportrailgmbh;duisport rail GmbH;duisport rail GmbH;1900100303355;AUTO_EXACT;100.0
ANU_VENS;railtractioncompanyspa;RAIL TRACTION COMPANY S.p.A.;Rail Traction Company S.p.A.;1900100303959;AUTO_EXACT;100.0
ANE_TENS;railpoolgmbh;Railpool Gmbh;Railpool GmbH;1900100400060;AUTO_EXACT;100.0
ANE_TENS;havellaendischeeisenbahnag;Havelländische Eisenbahn AG;Havelländische Eisenbahn AG;1900100400367;AUTO_EXACT;100.0
ANE_TENS;btebahntouristikexpressgmbh;BTE BahnTouristikExpress GmbH;BTE BahnTouristikExpress GmbH;1900100401026;AUTO_EXACT;100.0
ANE_TENS;eichholzeivelgmbh;Eichholz EIVEL GmbH;Eichholz Eivel GmbH;1900100401430;AUTO_EXACT;100.0
ANE_TENS;greencargoab;Green Cargo AB;Green Cargo AB;1900100401729;AUTO_EXACT;100.0
ANE_TENS;europortefrance;Europorte France;EUROPORTE France;1900100401795;AUTO_EXACT;100.0
ANE_TENS;dbcargofrancesas;DB Cargo France SAS;DB Cargo France SAS;1900100401810;AUTO_EXACT;100.0
ANE_TENS;bbllogistikgmbh;BBL Logistik GmbH;BBL Logistik GmbH;1900100402131;AUTO_EXACT;100.0
ANE_TENS;regioinfraservicesachsengmbh;Regio Infra Service Sachsen GmbH;Regio Infra Service Sachsen GmbH;1900100402701;AUTO_EXACT;100.0
ANE_TENS;cargounitspzoo;Cargounit sp. z o. o.;CARGOUNIT Sp. z o.o.;1900100402793;AUTO_EXACT;100.0
