source_system;source_field;source_value;role_code;official_company_name;market_partner_id;active_flag;match_method;match_score;manual_review;comment
RailCube/DataLake;Company name;ESG Eisenbahn Service Gesellschaft mbH;ANE_TENS;ESG Eisenbahn Service Gesellschaft mbH;1900100401331;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Rotterdam Rail Feeding;ANE_TENS;Rotterdam Rail Feeding B.V.;1900100401349;N;REVIEW_LEGAL_FORM_VARIANT;99.0;Y;
RailCube/DataLake;Company name;D und D Eisenbahngesellschaft mbH;ANE_TENS;Bocholter Eisenbahngesellschaft mbH;1900100401357;N;PROPOSED_LOW;95.5;Y;
RailCube/DataLake;Company name;Centralbahn GmbH;ANE_TENS;Centralbahn AG;1900100401365;N;REVIEW_LEGAL_FORM_VARIANT;99.0;Y;
RailCube/DataLake;Company name;CTL Logistics GmbH;ANE_TENS;CTL Logistics GmbH;1900100401373;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;ERS Railways BV;ANE_TENS;ERS Railways B.V.;1900100401381;N;REVIEW_LEGAL_FORM_VARIANT;99.0;Y;
RailCube/DataLake;Company name;Nordliner Gesellschaft für Eisenbahnverkehr mbH;ANE_TENS;GfE Ges. für Eisenbahnbetrieb mbH;1900100401399;N;PROPOSED_LOW;65.8;Y;
RailCube/DataLake;Company name;ÖBB Personenverkehr AG;ANE_TENS;ÖBB-Personenverkehr AG;1900100401406;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;InfraLeuna GmbH;ANE_TENS;InfraLeuna GmbH;1900100401414;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;MZ Eisenbahndienstleistungen GmbH;ANE_TENS;Rail 4U - Eisenbahndienstleistungen;1900100401422;N;PROPOSED_HIGH;94.3;Y;
RailCube/DataLake;Company name;Eichholz EIVEL GmbH;ANE_TENS;Eichholz Eivel GmbH;1900100401430;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Cargo Logistik Rail Service GmbH;ANE_TENS;Cargo Logistik Rail Service GmbH;1900100401448;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;MEV Eisenbahn-Verkehrsgesellschaft mbH;ANE_TENS;MEV Eisenbahn-Verkehrsgesellschaft mbH;1900100401456;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Montan Speditionsges.m.b.H;ANE_TENS;Traditionsgemeinschaft Bw Halle P e.V.;1900100401464;N;PROPOSED_LOW;57.6;Y;
RailCube/DataLake;Company name;Rail Cargo Austria GmbH;ANE_TENS;Rail Cargo Austria AG;1900100401472;N;REVIEW_LEGAL_FORM_VARIANT;99.0;Y;
RailCube/DataLake;Company name;LTE NL - LTE Netherlands B.V.;ANE_TENS;LTE Netherlands B.V.;1900100401480;Y;AUTO_COSMETIC;100.0;N;
RailCube/DataLake;Company name;Eisenbahn-Bau- und Betriebsgesellschaft Pressnitztalbahn mbH;ANE_TENS;Eisenbahn-Bau- und Betriebsgesellschaft Pressnitztalbahn mbH;1900100401498;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;ORLEN KolTrans Sp. z o.o.;ANE_TENS;ORLEN Kolej sp. z o.o.;1900100401505;N;PROPOSED_LOW;83.7;Y;
RailCube/DataLake;Company name;Train 4 Train;ANE_TENS;TRI Train Rental GmbH;1900100401513;N;PROPOSED_MEDIUM;83.3;Y;
RailCube/DataLake;Company name;Locon Benelux B.V.;ANE_TENS;Locon Benelux B.V.;1900100401521;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;FVD - Fahrzeug-Vermietung Duisburg GmbH;ANE_TENS;northrail Fahrzeugverwaltungs GmbH;1900100401539;N;PROPOSED_LOW;62.7;Y;
RailCube/DataLake;Company name;BLS Cargo AG;ANE_TENS;BLS Cargo AG;1900100401547;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Saarbahn GmbH;ANE_TENS;BayernBahn GmbH;1900100401555;N;PROPOSED_LOW;78.6;Y;
RailCube/DataLake;Company name;Retrack Germany Gmbh;ANE_TENS;Retrack Germany GmbH;1900100401563;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;S-Bahn Berlin GmbH;ANE_TENS;Bahnwelt Betriebs-GmbH;1900100401571;N;PROPOSED_LOW;75.0;Y;
RailCube/DataLake;Company name;Alstom Transportation Germany GmbH;ANE_TENS;ALSTOM Transportation Germany GmbH;1900100401589;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Freightliner DE GmbH;ANE_TENS;Freightliner DE GmbH;1900100401597;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;BLG RailTec GmbH;ANE_TENS;BLG RailTec GmbH;1900100401604;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;LokoTrain s. r. o.;ANE_TENS;LokoTrain s.r.o.;1900100401612;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;DB Cargo AG.;ANE_TENS;DB Cargo AG;1900100401620;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;D und D Eisenbahngesellschaft mbH;ANE_TENS;Falkenberger Eisenbahngesellschaft mbH;1900100401638;N;PROPOSED_LOW;95.5;Y;
RailCube/DataLake;Company name;Société Nationale des Chemins de Fer Tunisiens;ANE_TENS;SNCF Societé Nationale des Chemins de Fer Français;1900100401646;N;PROPOSED_MEDIUM;87.8;Y;
RailCube/DataLake;Company name;DB Regio AG..;ANE_TENS;DB Regio AG;1900100401654;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;S-Rail GmbH;ANE_TENS;S-Rail GmbH;1900100401662;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;STEIERMARKBAHN Transport und Logistik GmbH;ANE_TENS;Steiermarkbahn Transport & Logistik GmbH;1900100401670;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;CargoService GmbH;ANE_TENS;Cargo Service GmbH;1900100401688;N;PROPOSED_HIGH;97.1;Y;
RailCube/DataLake;Company name;SNCF Voyages Deutschland GmbH;ANE_TENS;SNCF Voyages Deutschland GmbH;1900100401696;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;PKP Intercity S.A.;ANE_TENS;PKP Intercity S.A.;1900100401703;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Online Cargo Deutschland;ANE_TENS;CD Cargo a.s. Niederlassung Deutschland;1900100401711;N;PROPOSED_LOW;82.9;Y;
RailCube/DataLake;Company name;Green Cargo AB;ANE_TENS;Green Cargo AB;1900100401729;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Société Nationale des Chemins de Fer Tunisiens;ANE_TENS;SNCB (Société nationale des chemins de fer belges);1900100401737;N;PROPOSED_MEDIUM;87.8;Y;
RailCube/DataLake;Company name;Hessische Güterbahn GmbH;ANE_TENS;HGB-Hessische Güterbahn GmbH;1900100401745;N;PROPOSED_HIGH;100.0;Y;
RailCube/DataLake;Company name;Wedler Franz Logistik GmbH & Co.KG;ANE_TENS;Wedler Franz Logistik GmbH & Co. KG;1900100401753;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;TRIANGULA Logistik GmbH;ANE_TENS;TRIANGULA Logistik GmbH;1900100401761;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Rekers Betonwerk GmbH & Co. KG;ANE_TENS;EURO-EXPRESS Sonderzüge GmbH & Co. KG;1900100401779;N;PROPOSED_LOW;69.6;Y;
RailCube/DataLake;Company name;;ANE_TENS;Lausitzer Dampflok Club e.V.;1900100401787;N;NO_RELIABLE_CANDIDATE;53.3;Y;
RailCube/DataLake;Company name;Europorte France;ANE_TENS;EUROPORTE France;1900100401795;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Nordliner Gesellschaft für Eisenbahnverkehr mbH;ANE_TENS;Nordliner Gesellschaft für Eisenbahnverkehr mbH;1900100401802;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;DB Cargo France SAS;ANE_TENS;DB Cargo France SAS;1900100401810;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;BLP Wiebe Logistik GmbH;ANE_TENS;BLP Wiebe Logistik GmbH;1900100401828;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Bahnlogistik24 GmbH;ANE_TENS;Bahnlogistik24 GmbH;1900100401836;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Bolay & Moser EVU Gmbh;ANE_TENS;Bolay & Moser EVU;1900100401844;N;REVIEW_LEGAL_FORM_VARIANT;99.0;Y;
RailCube/DataLake;Company name;DB Cargo BTT GmbH;ANE_TENS;DB Regio Stuttgart GmbH;1900100401852;N;PROPOSED_LOW;70.0;Y;
RailCube/DataLake;Company name;BSAS Eisenbahnverkehrs GmbH & Co. KG;ANE_TENS;BSAS EisenbahnVerkehrs GmbH & Co. KG;1900100401860;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Budamar West GmbH;ANE_TENS;Uwe Adam EVU GmbH;1900100401878;N;PROPOSED_LOW;64.7;Y;
RailCube/DataLake;Company name;Lok-Partner GmbH & Co.KG;ANE_TENS;Lok-Partner GmbH & Co. KG;1900100401886;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;CFI LOGISTICS SERVICES;ANE_TENS;Backhaus Consulting Logistics Services;1900100401894;N;PROPOSED_LOW;70.0;Y;
RailCube/DataLake;Company name;GySEV (Győr-Sopron-Ebenfurti Vasút) Zrt.;ANE_TENS;GYSEV Zrt;1900100401901;Y;AUTO_COSMETIC;100.0;N;
RailCube/DataLake;Company name;Verein Sächsischer Eisenbahnfreunde e. V.;ANE_TENS;Historische Eisenbahnfahrzeuge Lübeck e.V.;1900100401919;N;PROPOSED_LOW;70.0;Y;
RailCube/DataLake;Company name;WESTbahn Management GmbH;ANE_TENS;WESTbahn Management GmbH;1900100401927;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Hector Rail Gmbh;ANE_TENS;Hector Rail GmbH;1900100401935;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;DB Fernverkehr AG..;ANE_TENS;DB Fernverkehr AG;1900100401943;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;DB Cargo Scandinavia A/S;ANE_TENS;DB Schenker Rail Scandinavia A/S;1900100401951;N;PROPOSED_MEDIUM;85.7;Y;
RailCube/DataLake;Company name;Hamburger Rail Service GmbH & Co.KG;ANE_TENS;Hamburger Rail Service GmbH & Co. KG;1900100401969;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;EP Cargo Deutschland;ANE_TENS;EP Cargo Deutschland GmbH;1900100401977;N;REVIEW_LEGAL_FORM_VARIANT;99.0;Y;
RailCube/DataLake;Company name;Pro-Lok GmbH;ANE_TENS;Pro-Lok GmbH;1900100401985;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Trainservices B.V.;ANE_TENS;NS Reizigers B.V.;1900100401993;N;PROPOSED_LOW;60.6;Y;
RailCube/DataLake;Company name;Mitteldeutsche Eisenbahn GmbH;ANE_TENS;MEG Mitteldeutsche Eisenbahn GmbH;1900100402008;N;PROPOSED_HIGH;100.0;Y;
RailCube/DataLake;Company name;Swiss Rail Traffic AG;ANE_TENS;Swiss Rail Traffic AG;1900100402016;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;WRS Widmer Rail Services AG;ANE_TENS;WRS Widmer Rail Service AG;1900100402024;N;PROPOSED_HIGH;98.1;Y;
RailCube/DataLake;Company name;Wedler Franz Logistik GmbH & Co.KG;ANE_TENS;BELog Baustoffe- Entsorgung- Logistik GmbH & Co. KG;1900100402032;N;PROPOSED_LOW;78.0;Y;
RailCube/DataLake;Company name;Leo Express s.r.o.;ANE_TENS;LEO Express GmbH;1900100402040;N;PROPOSED_HIGH;100.0;Y;
RailCube/DataLake;Company name;UTL Umwelt- und Transportlogistik GmbH;ANE_TENS;UTL Umwelt und Transportlogistik GmbH;1900100402058;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Salzland Rail Service GmbH;ANE_TENS;Salzland Rail Service GmbH;1900100402066;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;AKN Eisenbahn GmbH;ANE_TENS;3-Seenbahn gGmbH;1900100402107;N;PROPOSED_LOW;76.5;Y;
RailCube/DataLake;Company name;Bahndienste GmbH;ANE_TENS;BM Bahndienste GmbH;1900100402123;N;PROPOSED_HIGH;100.0;Y;
RailCube/DataLake;Company name;BBL Logistik GmbH;ANE_TENS;BBL Logistik GmbH;1900100402131;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Fahrzeugfabrik F. Kiffe Sohne GmbH &Co. KG;ANE_TENS;Fahrzeugwerke Karsdorf GmbH & Co. KG;1900100402149;N;PROPOSED_LOW;72.5;Y;
RailCube/DataLake;Company name;RBH Logistics GmbH;ANE_TENS;RBH Logistics GmbH;1900100402165;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Train4Train GmbH;ANE_TENS;Train4Train GmbH;1900100402173;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Siemens Mobility GmbH;ANE_TENS;Siemens Mobility GmbH;1900100402181;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;ERC.D GmbH;ANE_TENS;ERC.D GmbH;1900100402199;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Regiobahn RB GmbH;ANE_TENS;Arverio Baden-Württemberg GmbH;1900100402206;N;PROPOSED_LOW;63.8;Y;
RailCube/DataLake;Company name;Zur Post;ANE_TENS;Zug-Pilot GmbH;1900100402214;N;PROPOSED_LOW;70.6;Y;
RailCube/DataLake;Company name;ELS Eisenbahn Logistik und Service GmbH;ANE_TENS;AKE-Eisenbahntouristik – Jörg Petry e.K.;1900100402222;N;PROPOSED_LOW;62.7;Y;
RailCube/DataLake;Company name;Starkenberger Güterlogistik GmbH;ANE_TENS;STARKENBERGER Güterlogistik GmbH;1900100402230;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Trainlog GmbH;ANE_TENS;TrainLog GmbH;1900100402248;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Lausitz Energie Bergbau AG;ANE_TENS;Lausitz Energie Bergbau AG;1900100402256;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Rennsteigbahn GmbH & Co KG;ANE_TENS;Rennsteigbahn GmbH & Co. KG;1900100402264;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Smart Rail GmbH;ANE_TENS;smart rail GmbH;1900100402272;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;vlexx GmbH;ANE_TENS;vlexx GmbH;1900100402280;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Ostbayerische Verwertungs und Energieerzeugungs Gmbh (OVEG);ANE_TENS;Elektrische Zugförderung Württemberg gGmbH;1900100402298;N;PROPOSED_LOW;55.3;Y;
RailCube/DataLake;Company name;HUPAC SA;ANE_TENS;Hupac SA;1900100402305;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Transdev Rhein-Ruhr GmbH;ANE_TENS;Transdev Regio Ost GmbH;1900100402313;N;PROPOSED_LOW;76.6;Y;
RailCube/DataLake;Company name;Helrom GmbH;ANE_TENS;HELROM GmbH;1900100402321;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;ELBA Logistik GmbH;ANE_TENS;SLG Spitzke Logistik GmbH;1900100402339;N;PROPOSED_MEDIUM;83.9;Y;
RailCube/DataLake;Company name;Dispo-Tf RailGmbH;ANE_TENS;dispo-Tf Rail GmbH;1900100402347;N;PROPOSED_HIGH;97.1;Y;
RailCube/DataLake;Company name;Railflex b.v.;ANE_TENS;Railexperts B.V.;1900100402355;N;PROPOSED_LOW;74.1;Y;
RailCube/DataLake;Company name;METRANS Rail (Deutschland) GmbH;ANE_TENS;Stadler Rail Service Deutschland GmbH;1900100402363;N;PROPOSED_MEDIUM;84.0;Y;
RailCube/DataLake;Company name;Heavy Haul Power International GmbH;ANE_TENS;Heavy Haul Power International GmbH;1900100402371;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;railCare AG;ANE_TENS;railCare AG;1900100402389;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Netzwerkbahn Sachsen GmbH;ANE_TENS;Netzwerkbahn Sachsen GmbH;1900100402397;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Märkische Eisenbahngesellschaft mbH;ANE_TENS;Württembergische Eisenbahn-Gesellschaft mbH;1900100402404;N;PROPOSED_LOW;84.6;Y;
RailCube/DataLake;Company name;GfF Gesellschaft fur Fahrzeugtechnik mbH;ANE_TENS;GfF Gesellschaft für Fahrzeugtechnik mbH;1900100402412;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;B&B Hotel Berlin-Alexanderplatz;ANE_TENS;Leipziger Dampf KulTour Alexander Schröter;1900100402420;N;PROPOSED_LOW;58.0;Y;
RailCube/DataLake;Company name;WESTbahn Management GmbH;ANE_TENS;RCM Rail Care and Management GmbH;1900100402438;N;PROPOSED_LOW;76.9;Y;
RailCube/DataLake;Company name;Regiojet a.s.;ANE_TENS;RegioJet a.s.;1900100402446;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;LTE Germany GmbH;ANE_TENS;LTE Germany GmbH;1900100402454;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;LTE DE - LTE Germany GmbH;ANE_TENS;LTE Germany GmbH;1900100402454;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Centralbahn GmbH;ANE_TENS;Centralbahn GmbH;1900100402462;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Rolling Stock Company SA;ANE_TENS;Rolling Stock Lease s.r.o.;1900100402470;N;PROPOSED_LOW;76.5;Y;
RailCube/DataLake;Company name;BUG Vermietungsgesellschaft mbH;ANE_TENS;KERAM Beteiligungsgesellschaft mbh;1900100402488;N;PROPOSED_LOW;76.9;Y;
RailCube/DataLake;Company name;Flex Bahndienstleistungen GmbH;ANE_TENS;Flex Bahndienstleistungen GmbH;1900100402496;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;DB InfraGO AG;ANE_TENS;DB InfraGO AG;1900100402503;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Berliner Eisenbahnfreunde e.V.;ANE_TENS;Eisenbahnfreunde Treysa e.V.;1900100402511;N;PROPOSED_MEDIUM;85.1;Y;
RailCube/DataLake;Company name;TecSol GmbH;ANE_TENS;ESL GmbH;1900100402529;N;PROPOSED_MEDIUM;84.2;Y;
RailCube/DataLake;Company name;DB Systemtechnik GmbH;ANE_TENS;DB Systemtechnik GmbH;1900100402537;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Eisenbahnlogistik Vienenburg;ANE_TENS;Martin Schlünß Eisenbahnlogistik;1900100402545;N;PROPOSED_LOW;75.6;Y;
RailCube/DataLake;Company name;Deutsche Bahn AG (Holding);ANE_TENS;Deutsche Bahn Stiftung gGmbH;1900100402553;N;PROPOSED_LOW;76.5;Y;
RailCube/DataLake;Company name;K-Rail GmbH;ANE_TENS;Lion Rail GmbH;1900100402561;N;PROPOSED_LOW;90.0;Y;
RailCube/DataLake;Company name;RTB Cargo Netherlands BV;ANE_TENS;RTB Cargo Netherlands B.V.;1900100402579;N;REVIEW_LEGAL_FORM_VARIANT;99.0;Y;
RailCube/DataLake;Company name;Railtrans International, a.s.;ANE_TENS;Railtrans International a.s.;1900100402587;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Twentyone GmbH;ANE_TENS;twentyone GmbH;1900100402595;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Mindener Kreisbahnen GmbH;ANE_TENS;Diepholzer Kreisbahn EVU GmbH;1900100402602;N;PROPOSED_LOW;74.1;Y;
RailCube/DataLake;Company name;EBS - Erfurter Bahnservice GmbH;ANE_TENS;NBS Niederlausitzer Bahnservice GmbH;1900100402610;N;PROPOSED_MEDIUM;80.0;Y;
RailCube/DataLake;Company name;DB Fahrwegdienste GmbH;ANE_TENS;DB Fahrwegdienste GmbH;1900100402628;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;PKP CARGO INTERNATIONAL a.s.;ANE_TENS;PKP CARGO INTERNATIONAL a.s.;1900100402636;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Rail Force One Germany GmbH;ANE_TENS;Rail Force One Germany GmbH;1900100402644;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Transdev Instandhaltung GmbH;ANE_TENS;DB Fahrzeuginstandhaltung GmbH;1900100402652;N;PROPOSED_LOW;72.4;Y;
RailCube/DataLake;Company name;VTG France SAS;ANE_TENS;Hexafret SAS;1900100402660;N;PROPOSED_LOW;61.5;Y;
RailCube/DataLake;Company name;Eurasian Railway Carrier SP zoo;ANE_TENS;Eurasian Railway Carrier SP. z.o.o.;1900100402678;N;PROPOSED_HIGH;96.9;Y;
RailCube/DataLake;Company name;Railsystems RP GmbH;ANE_TENS;Railsystems RP GmbH;1900100402686;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;INRAIL SpA;ANE_TENS;InRail S.p.A;1900100402694;N;PROPOSED_MEDIUM;90.9;Y;
RailCube/DataLake;Company name;Regio Infra Service Sachsen GmbH;ANE_TENS;Regio Infra Service Sachsen GmbH;1900100402701;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;RDC Deutschland GmbH;ANE_TENS;WRS Deutschland GmbH;1900100402719;N;PROPOSED_LOW;90.0;Y;
RailCube/DataLake;Company name;Regiobahn Fahrbetriebsgesellschaft mbH;ANE_TENS;Gesellschaft der Förderer der Museumseisenbahn Hamm e. V.;1900100402727;N;PROPOSED_LOW;61.2;Y;
RailCube/DataLake;Company name;COFCO International Hungary Kft;ANE_TENS;International Rolling Stock Investment AG;1900100402735;N;PROPOSED_LOW;65.0;Y;
RailCube/DataLake;Company name;HCTOR;ANE_TENS;THI Factory;1900100402743;N;PROPOSED_LOW;62.5;Y;
RailCube/DataLake;Company name;SWT Stadtwerke Trier Verkehrs-GmbH;ANE_TENS;Förderverein BW Arnstadt/historisch e.V.;1900100402751;N;PROPOSED_LOW;56.2;Y;
RailCube/DataLake;Company name;Slovenská pošta, a. s.;ANE_TENS;Slovenská plavba a prístavy a.s.;1900100402769;N;PROPOSED_LOW;72.7;Y;
RailCube/DataLake;Company name;Budamar West GmbH;ANE_TENS;BUDAMAR WEST GmbH;1900100402777;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Bodensee-Oberschwaben-Bahn GmbH & Co. KG;ANE_TENS;Bodensee-Oberschwaben-Bahn GmbH & Co. KG;1900100402785;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Cargounit sp. z o. o.;ANE_TENS;CARGOUNIT Sp. z o.o.;1900100402793;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Transdev Hannover GmbH;ANE_TENS;Transdev Hannover GmbH;1900100402800;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Lok-Partner Betriebsgesellschaft mbH & Co. KG;ANE_TENS;Lok-Partner Betriebsgesellschaft mbH & Co. KG;1900100402818;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;LoConnect GmbH;ANE_TENS;LoConnect GmbH;1900100402826;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;FOXrail Zrt.;ANE_TENS;FOXrail Zrt.;1900100402834;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;FlixTrain GmbH;ANE_TENS;FlixTrain GmbH;1900100402842;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;FRACHTbahn Traktion GmbH;ANE_TENS;FRACHTbahn Traktion GmbH;1900100402850;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Stadler Rail Valencia S.A.U;ANE_TENS;Stadler Rail Valencia S.A.U.;1900100402868;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Schienenfahrzeuge Export-Import Handelsgesellschaft;ANE_TENS;Verein Depot und Schienenfahrzeuge Koblenz;1900100402876;N;PROPOSED_LOW;61.8;Y;
RailCube/DataLake;Company name;Rund ums Gleis GmbH;ANE_TENS;Rund ums Gleis GmbH;1900100402884;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;;ANE_TENS;Dampflok-Depot Full;1900100402892;N;NO_RELIABLE_CANDIDATE;50.0;Y;
RailCube/DataLake;Company name;Rail2U B.V.;ANE_TENS;Rail2U B.V.;1900100402909;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Hafen Krefeld GmbH & Co. KG;ANE_TENS;Hafen Krefeld GmbH & Co. KG;1900100402917;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;SGL-Schienen Gueter Logistik GmbH;ANE_TENS;SKL Schienen Komplex Logistik Magdeburg GmbH & Co. KG;1900100402925;N;PROPOSED_LOW;75.6;Y;
RailCube/DataLake;Company name;Ingolstädter Verkehrsgesellschaft mbH;ANE_TENS;Interessengemeinschaft Bw Dresden Altstadt e.V.;1900100402933;N;PROPOSED_LOW;56.0;Y;
RailCube/DataLake;Company name;Stern & Hafferl Verkehrsgesellschaft m.b.H.;ANE_TENS;Stern & Hafferl Verkehrsgesellschaft m.b.H.;1900100402941;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;DB RegioNetz Verkehrs GmbH;ANE_TENS;DB RegioNetz Verkehrs GmbH;1900100402959;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Regionalverkehr Ruhr-Lippe GmbH;ANE_TENS;DB ZugBus Regionalverkehr Alb-Bodensee GmbH;1900100402967;N;PROPOSED_LOW;78.4;Y;
RailCube/DataLake;Company name;S-Bahn Hamburg GmbH;ANE_TENS;S-Bahn Hamburg GmbH;1900100402975;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Go Ahead Bayern GmbH;ANE_TENS;Arverio Bayern GmbH;1900100402983;N;PROPOSED_LOW;76.9;Y;
RailCube/DataLake;Company name;Nordic Rail Service GmbH;ANE_TENS;Nordic Rail Service GmbH;1900100402991;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Saar Rail GmbH;ANE_TENS;Saar Mosel Rail GmbH;1900100403006;N;PROPOSED_HIGH;100.0;Y;
RailCube/DataLake;Company name;Weser Ems Eisenbahn GmbH;ANE_TENS;Weser Ems Eisenbahn GmbH;1900100403014;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Eifelbahn Verkehrsgesellschaft mbH;ANE_TENS;Eifelbahn Verkehrsgesellschaft mbH;1900100403022;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;BayernBahn Betriebsgesellschaft mbH;ANE_TENS;NEB Betriebsgesellschaft mbH;1900100403030;N;PROPOSED_LOW;92.3;Y;
RailCube/DataLake;Company name;NeSA Eisenbahn-Betriebsgesellschaft Neckar-Schwarzwald-Alb MbH;ANE_TENS;NeSA Eisenbahn-Betriebsgesellschaft Neckar-Schwarzwald-Alb mbH;1900100403056;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;LTE CH - LTE Schweiz GmbH;ANE_TENS;LTE Schweiz GmbH;1900100403064;Y;AUTO_COSMETIC;100.0;N;
RailCube/DataLake;Company name;Cargo Logistik Rail Service GmbH;ANE_TENS;Rail Bavaria Logistik GmbH;1900100403072;N;PROPOSED_LOW;81.8;Y;
